timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
31.14,31.37,1025.128,40.609,-0.05,0.0,0.0,0.0,0.0,0.0
31.273,31.38,1025.139,40.724,-0.04,0.0,0.0,0.0,0.0,0.0
31.391,31.38,1025.15,40.735,-0.03,0.0,0.0,0.0,0.0,0.0
31.473,31.46,1025.326,40.696,-0.08,0.0,0.0,0.0,0.0,0.0
31.583,31.47,1025.318,40.697,-0.05,0.0,0.0,0.0,0.0,0.0
31.689,31.46,1025.307,40.594,-0.05,0.0,0.0,0.0,0.0,0.0
31.774,31.47,1025.302,40.709,-0.05,0.0,0.0,0.0,0.0,0.0
31.935,31.46,1025.269,40.661,-0.06,0.0,0.0,0.0,0.0,0.0
32.031,31.47,1025.221,40.628,-0.06,0.0,0.0,0.0,0.0,0.0
32.137,31.38,1025.137,40.689,-0.04,0.0,0.0,0.0,0.0,0.0
32.225,31.39,1025.149,40.679,-0.06,0.0,0.0,0.0,0.0,0.0
32.334,31.39,1025.145,40.689,-0.06,0.0,0.0,0.0,0.0,0.0
32.441,31.4,1025.161,40.68,-0.06,0.0,0.0,0.0,0.0,0.0
32.617,31.41,1025.202,40.68,-0.04,0.0,0.0,0.0,0.0,0.0
32.692,31.48,1025.265,40.687,-0.04,0.0,0.0,0.0,0.0,0.0
32.799,31.42,1025.146,40.681,-0.03,0.0,0.0,0.0,0.0,0.0
32.891,31.43,1025.202,40.751,-0.05,0.0,0.0,0.0,0.0,0.0
32.991,31.43,1025.156,40.716,-0.05,0.0,0.0,0.0,0.0,0.0
33.078,31.41,1025.142,40.623,-0.05,0.0,0.0,0.0,0.0,0.0
33.225,31.42,1025.157,40.692,-0.06,0.0,0.0,0.0,0.0,0.0
33.332,31.41,1025.126,40.623,-0.02,0.0,0.0,0.0,0.0,0.0
33.427,31.47,1025.266,40.731,-0.07,0.0,0.0,0.0,0.0,0.0
33.532,31.47,1025.282,40.64,-0.04,0.0,0.0,0.0,0.0,0.0
33.636,31.48,1025.289,40.664,-0.05,0.0,0.0,0.0,0.0,0.0
33.721,31.49,1025.291,40.676,-0.03,0.0,0.0,0.0,0.0,0.0
33.887,31.5,1025.326,40.677,-0.04,0.0,0.0,0.0,0.0,0.0
33.973,31.49,1025.254,40.631,-0.02,0.0,0.0,0.0,0.0,0.0
34.143,31.41,1025.159,40.669,-0.04,0.0,0.0,0.0,0.0,0.0
34.282,31.5,1025.281,40.62,-0.02,0.0,0.0,0.0,0.0,0.0
34.424,31.49,1025.228,40.607,-0.03,0.0,0.0,0.0,0.0,0.0
34.588,31.5,1025.292,40.666,-0.03,0.0,0.0,0.0,0.0,0.0
34.734,31.49,1025.241,40.636,-0.05,0.0,0.0,0.0,0.0,0.0
34.836,31.51,1025.28,40.666,-0.04,0.0,0.0,0.0,0.0,0.0
34.924,31.47,1025.188,40.628,-0.06,0.0,0.0,0.0,0.0,0.0
35.092,31.46,1025.208,40.627,-0.04,0.0,0.0,0.0,0.0,0.0
35.231,31.47,1025.238,40.651,-0.04,0.0,0.0,0.0,0.0,0.0
