2025年御宿共同打ち上げ実験　AチームログSTART																				
経過時間	温度	気圧	高度	湿度	加速度x	加速度y	加速度z	重力x	重力y	重力z	温度	ジャイロ	加速度	地磁気	緯度	経度	高度	離床時間	解放信号出力時間	解放検出時間
2000年0月0日	0時0分0																			
792704	28	1029.15	-131.49	37.32	0.29	-0.35	9.32	0.46	-0.59	9.77	25	3	0	0	0	0	0	0	0	0
792754	28.01	1029.16	-131.59	37.32	0.69	-0.16	9.25	0.48	-0.58	9.77	25	3	0	0	0	0	0	0	0	0
792804	28.01	1029.16	-132.02	37.38	0.41	-0.13	9.32	0.49	-0.58	9.77	25	3	0	0	0	0	0	0	0	0
792854	28.03	1029.21	-132.02	37.38	0.37	0.02	9.51	0.51	-0.57	9.77	25	3	0	0	0	0	0	0	0	0
792904	27.99	1029.12	-131.32	37.34	0.53	-0.24	9.42	0.52	-0.57	9.77	25	3	0	0	0	0	0	0	0	0
792954	27.99	1029.12	-131.32	37.34	0.42	-0.08	9.5	0.54	-0.56	9.77	25	3	0	0	0	0	0	0	0	0
793004	28.01	1029.16	-131.6	37.34	0.41	-0.27	9.61	0.56	-0.56	9.77	25	3	0	0	0	0	0	0	0	0
793054	28.01	1029.16	-131.6	37.34	0.53	-0.38	9.48	0.58	-0.56	9.77	25	3	0	0	0	0	0	0	0	0
793104	28.03	1029.18	-131.83	37.34	0.52	-0.51	9.42	0.6	-0.55	9.77	25	3	0	0	0	0	0	0	0	0
793154	28.03	1029.18	-131.83	37.34	0.52	-0.55	9.42	0.61	-0.56	9.77	25	3	0	0	0	0	0	0	0	0
793204	28.03	1029.19	-131.84	37.34	0.48	-0.64	9.42	0.63	-0.58	9.76	25	3	0	0	0	0	0	0	0	0
793254	28.03	1029.19	-131.84	37.34	0.5	-0.16	9.47	0.64	-0.59	9.76	25	3	0	0	0	0	0	0	0	0
793304	28.11	1029.27	-132.52	37.34	0.61	-0.32	9.46	0.66	-0.61	9.76	25	3	0	0	0	0	0	0	0	0
793354	28.11	1029.27	-132.52	37.34	0.67	-0.43	9.42	0.67	-0.63	9.76	25	3	0	0	0	0	0	0	0	0
793404	28.07	1029.23	-132.24	37.31	0.53	-0.85	9.29	0.68	-0.65	9.76	25	3	0	0	0	0	0	0	0	0
793454	28.07	1029.23	-132.24	37.31	0.48	-0.94	9.25	0.69	-0.68	9.75	25	3	0	0	0	0	0	0	0	0
793504	28.04	1029.16	-131.63	37.37	0.52	-0.78	9.26	0.69	-0.7	9.75	25	3	0	0	0	0	0	0	0	0
793554	28.04	1029.16	-131.63	37.37	0.55	-0.94	9.17	0.7	-0.72	9.75	25	3	0	0	0	0	0	0	0	0
793604	28.06	1029.19	-131.88	37.3	0.36	-0.86	9.26	0.71	-0.74	9.75	25	3	0	0	0	0	0	0	0	0
793654	28.06	1029.19	-131.88	37.3	0.55	-0.58	9.34	0.72	-0.75	9.75	25	3	0	0	0	0	0	0	0	0
793704	28.06	1029.24	-132.32	37.34	0.42	-0.81	9.27	0.72	-0.76	9.74	25	3	0	0	0	0	0	0	0	0
793754	28.06	1029.24	-132.32	37.34	0.55	-0.61	9.23	0.73	-0.78	9.74	25	3	0	0	0	0	0	0	0	0
793804	28.03	1029.17	-131.69	37.34	0.54	-0.73	9.41	0.74	-0.79	9.74	25	3	0	0	0	0	0	0	0	0
793854	28.03	1029.17	-131.69	37.34	0.63	-0.78	9.3	0.75	-0.81	9.74	25	3	0	0	0	0	0	0	0	0
793904	28.02	1029.15	-131.55	37.35	0.66	-0.73	9.16	0.75	-0.82	9.74	25	3	0	0	0	0	0	0	0	0
793954	28.02	1029.15	-131.55	37.35	0.4	-0.92	9.12	0.74	-0.83	9.74	25	3	0	0	0	0	0	0	0	0
794004	28.03	1029.18	-131.79	37.27	0.43	-0.92	9.1	0.73	-0.85	9.74	25	3	0	0	0	0	0	0	0	0
794054	28.03	1029.18	-131.79	37.27	0.32	-0.99	9.07	0.7	-0.86	9.74	25	3	0	0	0	0	0	0	0	0
794104	28.01	1029.16	-131.62	37.36	0.28	-0.86	9.13	0.66	-0.88	9.74	25	3	0	0	0	0	0	0	0	0
794154	28.01	1029.16	-131.62	37.36	0.52	-0.56	9.14	0.65	-0.89	9.74	25	3	0	0	0	0	0	0	0	0
794204	28.12	1029.37	-133.34	37.35	0.55	-0.79	9.12	0.65	-0.89	9.74	25	3	0	0	0	0	0	0	0	0
794254	28.12	1029.37	-133.34	37.35	0.49	-0.71	9.33	0.65	-0.88	9.74	25	3	0	0	0	0	0	0	0	0
794304	28.12	1029.39	-133.55	37.28	0.6	-0.72	9.27	0.64	-0.87	9.74	25	3	0	0	0	0	0	0	0	0
794354	28.12	1029.39	-133.55	37.28	0.56	-0.76	9.43	0.64	-0.85	9.74	25	3	0	0	0	0	0	0	0	0
794404	28.12	1029.37	-133.32	37.41	0.67	-0.67	9.46	0.64	-0.83	9.74	25	3	0	0	0	0	0	0	0	0
794454	28.12	1029.37	-133.32	37.41	0.64	-0.67	9.47	0.64	-0.82	9.75	25	3	0	0	0	0	0	0	0	0
794504	28.12	1029.35	-133.23	37.33	0.48	-0.52	9.52	0.63	-0.8	9.75	25	3	0	0	0	0	0	0	0	0
794554	28.12	1029.35	-133.23	37.33	0.45	-0.63	9.48	0.62	-0.79	9.75	25	3	0	0	0	0	0	0	0	0
794604	28.12	1029.37	-133.33	37.34	0.46	-0.57	9.47	0.61	-0.78	9.75	25	3	0	0	0	0	0	0	0	0
794654	28.12	1029.37	-133.33	37.31	0.44	-0.57	9.47	0.59	-0.76	9.75	25	3	0	0	0	0	0	0	0	0
794704	28.09	1029.32	-132.97	37.31	0.58	-0.45	9.57	0.58	-0.75	9.76	25	3	0	0	0	0	0	0	0	0
794754	28.09	1029.32	-132.97	37.31	0.54	-0.49	9.93	0.57	-0.72	9.76	25	3	0	0	0	0	0	0	0	0
794804	28.03	1029.26	-132.47	37.29	0.8	-0.2	9.64	0.56	-0.69	9.76	25	3	0	0	0	0	0	0	0	0
794854	28.03	1029.26	-132.47	37.29	0.84	0.03	9.84	0.56	-0.66	9.76	25	3	0	0	0	0	0	0	0	0
794904	28.12	1029.37	-133.35	37.3	0.81	0.04	9.93	0.57	-0.62	9.77	25	3	0	0	0	0	0	0	0	0
794954	28.08	1029.29	-132.68	37.32	0.88	0	9.86	0.58	-0.57	9.77	25	3	0	0	0	0	0	0	0	0
795004	28.08	1029.29	-132.68	37.32	0.7	-0.04	9.94	0.58	-0.55	9.77	25	3	0	0	0	0	0	0	0	0
795054	28.02	1029.23	-132.21	37.33	0.52	-0.42	9.97	0.56	-0.54	9.77	25	3	0	0	0	0	0	0	0	0
795104	28.02	1029.23	-132.21	37.33	0.66	-0.37	9.61	0.55	-0.55	9.77	25	3	0	0	0	0	0	0	0	0
795154	28.05	1029.29	-132.72	37.33	0.41	-0.59	9.8	0.53	-0.55	9.77	25	3	0	0	0	0	0	0	0	0
795204	28.05	1029.29	-132.72	37.33	0.61	-0.57	9.81	0.51	-0.55	9.77	25	3	0	0	0	0	0	0	0	0
795254	28.12	1029.36	-133.29	37.33	0.54	-0.63	9.73	0.49	-0.56	9.77	25	3	0	0	0	0	0	0	0	0
795304	28.12	1029.36	-133.29	37.33	0.29	-0.29	9.85	0.47	-0.57	9.77	25	3	0	0	0	0	0	0	0	0
795354	28.06	1029.25	-132.36	37.32	0.38	-0.39	9.84	0.45	-0.58	9.77	25	3	0	0	0	0	0	0	0	0
795404	28.06	1029.25	-132.36	37.32	0.26	-0.42	9.72	0.43	-0.59	9.77	25	3	0	0	0	0	0	0	0	0
795454	28.07	1029.32	-132.94	37.33	0.36	-0.45	9.69	0.41	-0.6	9.77	25	3	0	0	0	0	0	0	0	0
795504	28.07	1029.32	-132.94	37.33	0.48	-0.51	9.66	0.4	-0.62	9.77	25	3	0	0	0	0	0	0	0	0
795554	28.09	1029.32	-132.97	37.33	0.45	-0.62	9.61	0.39	-0.63	9.77	25	3	0	0	0	0	0	0	0	0
795604	28.09	1029.32	-132.97	37.33	0.42	-0.6	9.59	0.38	-0.64	9.77	25	3	0	0	0	0	0	0	0	0
795654	28.12	1029.33	-133	37.27	0.33	-0.74	9.56	0.37	-0.66	9.77	25	3	0	0	0	0	0	0	0	0
795704	28.12	1029.33	-133	37.27	0.4	-0.55	9.42	0.36	-0.68	9.77	25	3	0	0	0	0	0	0	0	0
795754	28.04	1029.18	-131.79	37.23	0.42	-0.61	9.42	0.36	-0.69	9.77	25	3	0	0	0	0	0	0	0	0
795804	28.04	1029.18	-131.79	37.23	0.4	-0.72	9.55	0.36	-0.71	9.77	25	3	0	0	0	0	0	0	0	0
795854	28.03	1029.19	-131.87	37.26	0.17	-0.88	9.41	0.35	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
795904	28.03	1029.19	-131.87	37.26	0.33	-0.79	9.24	0.35	-0.75	9.77	25	3	0	0	0	0	0	0	0	0
795954	28.1	1029.32	-132.93	37.23	0.28	-0.78	9.32	0.35	-0.76	9.77	25	3	0	0	0	0	0	0	0	0
796004	28.1	1029.32	-132.93	37.23	0.49	-0.86	9.19	0.35	-0.76	9.77	25	3	0	0	0	0	0	0	0	0
796054	28.12	1029.3	-132.76	37.29	0.51	-0.79	9.34	0.36	-0.76	9.77	25	3	0	0	0	0	0	0	0	0
796104	28.12	1029.3	-132.76	37.29	0.32	-0.67	9.28	0.36	-0.76	9.77	25	3	0	0	0	0	0	0	0	0
796154	28.03	1029.18	-131.77	37.26	0.49	-0.81	9.25	0.37	-0.75	9.77	25	3	0	0	0	0	0	0	0	0
796204	28.03	1029.18	-131.77	37.26	0.62	-0.36	9.27	0.38	-0.74	9.77	25	3	0	0	0	0	0	0	0	0
796254	28.04	1029.21	-132.02	37.32	0.6	-0.66	9.31	0.38	-0.74	9.77	25	3	0	0	0	0	0	0	0	0
796304	28.04	1029.21	-132.02	37.32	0.59	-0.29	9.38	0.39	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
796354	28.03	1029.17	-131.69	37.4	0.64	-0.43	9.26	0.4	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
796404	28.03	1029.17	-131.69	37.4	0.49	-0.36	9.37	0.4	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
796454	28.03	1029.19	-131.87	37.35	0.44	-0.53	9.3	0.4	-0.72	9.77	25	3	0	0	0	0	0	0	0	0
796504	28.03	1029.19	-131.87	37.35	0.42	-0.3	9.43	0.41	-0.71	9.77	25	3	0	0	0	0	0	0	0	0
796554	28.13	1029.36	-133.3	37.41	0.52	-0.61	9.4	0.41	-0.71	9.77	25	3	0	0	0	0	0	0	0	0
796604	28.13	1029.36	-133.3	37.41	0.56	-0.54	9.27	0.42	-0.7	9.77	25	3	0	0	0	0	0	0	0	0
796654	28.13	1029.34	-133.15	37.28	0.55	-0.57	9.36	0.42	-0.7	9.77	25	3	0	0	0	0	0	0	0	0
796704	28.13	1029.34	-133.15	37.27	0.53	-0.46	9.44	0.43	-0.69	9.77	25	3	0	0	0	0	0	0	0	0
796754	28.11	1029.27	-132.57	37.27	0.57	-0.39	9.4	0.43	-0.68	9.77	25	3	0	0	0	0	0	0	0	0
796804	28.11	1029.27	-132.57	37.27	0.58	-0.39	9.39	0.44	-0.67	9.77	25	3	0	0	0	0	0	0	0	0
796854	28.04	1029.19	-131.89	37.33	0.37	-0.42	9.36	0.45	-0.66	9.77	25	3	0	0	0	0	0	0	0	0
796904	28.04	1029.19	-131.89	37.33	0.24	-0.53	9.36	0.45	-0.66	9.77	25	3	0	0	0	0	0	0	0	0
796954	28.13	1029.35	-133.18	37.33	0.36	-0.61	9.29	0.45	-0.66	9.77	25	3	0	0	0	0	0	0	0	0
797004	28.13	1029.35	-132.81	37.26	0.42	-0.69	9.27	0.46	-0.66	9.77	25	3	0	0	0	0	0	0	0	0
797054	28.11	1029.3	-132.81	37.26	0.23	-0.5	9.32	0.46	-0.65	9.77	25	3	0	0	0	0	0	0	0	0
797104	28.08	1029.24	-132.32	37.3	0.49	-0.65	9.29	0.47	-0.65	9.77	25	3	0	0	0	0	0	0	0	0
797154	28.08	1029.24	-132.32	37.3	0.24	-0.67	9.33	0.49	-0.65	9.77	25	3	0	0	0	0	0	0	0	0
797204	28.11	1029.29	-132.72	37.31	0.45	-0.66	9.28	0.5	-0.65	9.77	25	3	0	0	0	0	0	0	0	0
797254	28.11	1029.29	-132.72	37.31	0.43	-0.72	9.22	0.51	-0.64	9.77	25	3	0	0	0	0	0	0	0	0
797304	28.08	1029.24	-132.3	37.29	0.39	-0.75	9.16	0.52	-0.65	9.77	25	3	0	0	0	0	0	0	0	0
797354	28.08	1029.24	-132.3	37.29	0.29	-0.6	9.19	0.53	-0.65	9.77	25	3	0	0	0	0	0	0	0	0
797404	28.08	1029.28	-132.6	37.27	0.2	-0.42	9.23	0.54	-0.65	9.76	25	3	0	0	0	0	0	0	0	0
797454	28.08	1029.28	-132.6	37.27	0.29	-0.44	9.2	0.55	-0.65	9.76	25	3	0	0	0	0	0	0	0	0
797504	28.08	1029.28	-132.61	37.3	0.36	-0.27	9.15	0.57	-0.65	9.76	25	3	0	0	0	0	0	0	0	0
797554	28.08	1029.28	-132.61	37.3	0.55	-0.34	9.24	0.59	-0.65	9.76	25	3	0	0	0	0	0	0	0	0
797604	28.1	1029.32	-132.98	37.29	0.67	-0.3	9.38	0.63	-0.65	9.76	25	3	0	0	0	0	0	0	0	0
797654	28.1	1029.32	-132.98	37.29	0.84	-0.41	9.3	0.65	-0.65	9.76	25	3	0	0	0	0	0	0	0	0
797704	28.1	1029.32	-132.92	37.31	0.92	-0.5	9.32	0.68	-0.64	9.76	25	3	0	0	0	0	0	0	0	0
797754	28.1	1029.32	-132.92	37.31	0.78	-0.68	9.31	0.71	-0.64	9.75	25	3	0	0	0	0	0	0	0	0
797804	28.11	1029.32	-132.94	37.18	0.78	-0.72	9.28	0.72	-0.64	9.75	25	3	0	0	0	0	0	0	0	0
797854	28.11	1029.32	-132.94	37.18	0.66	-0.45	9.38	0.74	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
797904	28.12	1029.35	-133.23	37.27	0.78	-0.41	9.51	0.76	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
797954	28.12	1029.35	-133.23	37.27	0.81	-0.34	9.5	0.77	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798004	28.13	1029.34	-133.08	37.32	0.9	-0.4	9.55	0.78	-0.62	9.75	25	3	0	0	0	0	0	0	0	0
798054	28.13	1029.34	-133.08	37.32	0.99	-0.61	9.46	0.79	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798104	28.04	1029.2	-131.97	37.23	0.92	-0.51	9.61	0.8	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798154	28.04	1029.2	-131.97	37.23	0.84	-0.38	9.61	0.81	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798204	28.04	1029.21	-132	37.32	0.96	-0.67	9.65	0.81	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798254	28.04	1029.21	-132	37.32	1.02	-0.26	9.61	0.82	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798304	28.04	1029.2	-131.99	37.27	0.9	-0.37	9.63	0.81	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798354	28.04	1029.2	-131.99	37.27	1.04	-0.21	9.67	0.81	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798404	28.03	1029.22	-132.1	37.22	1.1	-0.22	9.72	0.8	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
798454	28.03	1029.22	-132.1	37.22	1.01	-0.54	9.73	0.79	-0.64	9.75	25	3	0	0	0	0	0	0	0	0
798504	28.03	1029.2	-131.97	37.27	0.97	-0.25	9.75	0.78	-0.64	9.75	25	3	0	0	0	0	0	0	0	0
798554	28.03	1029.2	-131.97	37.27	0.83	-0.73	9.78	0.76	-0.65	9.75	25	3	0	0	0	0	0	0	0	0
798604	28.04	1029.22	-132.15	37.34	0.89	-0.72	9.77	0.74	-0.65	9.75	25	3	0	0	0	0	0	0	0	0
798654	28.04	1029.22	-132.15	37.29	0.71	-0.77	9.81	0.7	-0.66	9.75	25	3	0	0	0	0	0	0	0	0
798704	28.06	1029.29	-132.69	37.29	0.59	-0.79	9.8	0.68	-0.67	9.75	25	3	0	0	0	0	0	0	0	0
798754	28.06	1029.29	-132.69	37.29	0.45	-0.79	9.76	0.64	-0.68	9.76	25	3	0	0	0	0	0	0	0	0
798804	28.06	1029.26	-132.42	37.28	0.38	-0.6	9.78	0.59	-0.7	9.76	25	3	0	0	0	0	0	0	0	0
798854	28.06	1029.26	-132.42	37.28	0.55	-0.77	9.72	0.56	-0.7	9.76	25	3	0	0	0	0	0	0	0	0
798904	28.14	1029.39	-133.56	37.27	0.38	-0.84	9.71	0.52	-0.72	9.76	25	3	0	0	0	0	0	0	0	0
798954	28.14	1029.39	-132.94	37.28	0.18	-0.58	9.73	0.49	-0.72	9.76	25	3	0	0	0	0	0	0	0	0
799004	28.11	1029.32	-132.94	37.28	0.4	-0.93	9.67	0.44	-0.73	9.76	25	3	0	0	0	0	0	0	0	0
799054	28.12	1029.33	-133.06	37.28	0.56	-0.71	9.67	0.41	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
799104	28.12	1029.33	-133.06	37.28	0.48	-0.59	9.61	0.38	-0.72	9.77	25	3	0	0	0	0	0	0	0	0
799154	28.07	1029.26	-132.49	37.27	0.3	-0.56	9.73	0.35	-0.72	9.77	25	3	0	0	0	0	0	0	0	0
799204	28.07	1029.26	-132.49	37.27	0.36	-0.45	9.55	0.32	-0.72	9.77	25	3	0	0	0	0	0	0	0	0
799254	28.12	1029.3	-132.79	37.28	0.2	-0.69	9.52	0.3	-0.72	9.77	25	3	0	0	0	0	0	0	0	0
799304	28.12	1029.3	-132.79	37.28	-0.03	-0.48	9.5	0.26	-0.72	9.77	25	3	0	0	0	0	0	0	0	0
799354	28.09	1029.25	-132.34	37.26	0.03	-0.55	9.4	0.24	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
799404	28.09	1029.25	-132.34	37.26	0.07	-0.84	9.31	0.22	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
799454	28.07	1029.22	-132.09	37.29	0.16	-0.55	9.39	0.21	-0.73	9.77	25	3	0	0	0	0	0	0	0	0
799504	28.07	1029.22	-132.09	37.29	0.14	-0.48	9.37	0.2	-0.72	9.77	25	3	0	0	0	0	0	0	0	0
799554	28.08	1029.21	-132.05	37.17	0.21	-0.47	9.34	0.2	-0.7	9.77	25	3	0	0	0	0	0	0	0	0
799604	28.08	1029.21	-132.05	37.17	0.2	-0.48	9.28	0.2	-0.68	9.78	25	3	0	0	0	0	0	0	0	0
799654	28.07	1029.2	-131.97	37.28	0.15	-0.59	9.31	0.2	-0.66	9.78	25	3	0	0	0	0	0	0	0	0
799704	28.07	1029.2	-131.97	37.28	0.26	-0.68	9.28	0.2	-0.65	9.78	25	3	0	0	0	0	0	0	0	0
799754	28.13	1029.32	-132.96	37.19	0.02	-0.29	9.27	0.21	-0.65	9.78	25	3	0	0	0	0	0	0	0	0
799804	28.13	1029.32	-132.96	37.19	0.02	-0.66	9.23	0.22	-0.64	9.78	25	3	0	0	0	0	0	0	0	0
799854	28.13	1029.35	-133.17	37.28	0.02	-0.44	9.29	0.23	-0.63	9.78	25	3	0	0	0	0	0	0	0	0
799904	28.13	1029.35	-133.17	37.28	0.2	-0.44	9.25	0.24	-0.62	9.78	25	3	0	0	0	0	0	0	0	0
799954	28.14	1029.35	-133.16	37.25	0.36	-0.37	9.27	0.27	-0.61	9.78	25	3	0	0	0	0	0	0	0	0
800004	28.14	1029.35	-133.16	37.25	0.46	-0.24	9.29	0.29	-0.6	9.78	25	3	0	0	0	0	0	0	0	0
800054	28.15	1029.38	-133.44	37.23	0.47	-0.13	9.31	0.32	-0.57	9.78	25	3	0	0	0	0	0	0	0	0
800104	28.15	1029.38	-133.44	37.23	0.39	-0.29	9.31	0.35	-0.56	9.78	25	3	0	0	0	0	0	0	0	0
800154	28.15	1029.36	-133.3	37.36	0.25	-0.02	9.35	0.38	-0.54	9.78	25	3	0	0	0	0	0	0	0	0
800204	28.15	1029.36	-133.3	37.36	0.34	0.01	9.28	0.4	-0.54	9.78	25	3	0	0	0	0	0	0	0	0
800254	28.15	1029.34	-133.08	37.25	0.41	-0.07	9.28	0.44	-0.52	9.78	25	3	0	0	0	0	0	0	0	0
800304	28.15	1029.34	-133.08	37.25	0.41	-0.13	9.38	0.46	-0.53	9.78	25	3	0	0	0	0	0	0	0	0
800354	28.15	1029.31	-132.9	37.23	0.48	-0.36	9.27	0.5	-0.53	9.77	25	3	0	0	0	0	0	0	0	0
800404	28.15	1029.31	-132.9	37.23	0.51	-0.46	9.31	0.52	-0.53	9.77	25	3	0	0	0	0	0	0	0	0
800454	28.14	1029.29	-132.73	37.24	0.72	-0.59	9.32	0.56	-0.54	9.77	25	3	0	0	0	0	0	0	0	0
800504	28.14	1029.29	-132.73	37.24	0.7	-0.18	9.27	0.6	-0.55	9.77	25	3	0	0	0	0	0	0	0	0
800554	28.16	1029.29	-132.68	37.31	0.76	-0.19	9.35	0.63	-0.55	9.76	25	3	0	0	0	0	0	0	0	0
800604	28.16	1029.29	-132.68	37.31	0.66	-0.42	9.35	0.65	-0.56	9.76	25	3	0	0	0	0	0	0	0	0
800654	28.07	1029.19	-131.85	37.22	0.67	-0.22	9.41	0.69	-0.58	9.76	25	3	0	0	0	0	0	0	0	0
800704	28.07	1029.19	-131.85	37.22	0.66	-0.21	9.43	0.71	-0.6	9.76	25	3	0	0	0	0	0	0	0	0
800754	28.16	1029.31	-132.88	37.27	0.88	-0.31	9.4	0.74	-0.61	9.75	25	3	0	0	0	0	0	0	0	0
800804	28.16	1029.31	-132.94	37.2	0.82	-0.33	9.43	0.75	-0.63	9.75	25	3	0	0	0	0	0	0	0	0
800854	28.14	1029.29	-132.67	37.2	1.06	-0.59	9.35	0.78	-0.64	9.75	25	3	0	0	0	0	0	0	0	0
800904	28.11	1029.16	-131.6	37.26	0.83	-0.36	9.39	0.8	-0.66	9.75	25	3	0	0	0	0	0	0	0	0
800954	28.11	1029.16	-131.6	37.26	0.72	-0.57	9.35	0.81	-0.68	9.74	25	3	0	0	0	0	0	0	0	0
801004	28.07	1029.18	-131.81	37.24	0.94	-0.43	9.39	0.81	-0.71	9.74	25	3	0	0	0	0	0	0	0	0
801054	28.07	1029.18	-131.81	37.24	0.79	-0.4	9.38	0.81	-0.73	9.74	25	3	0	0	0	0	0	0	0	0
801104	28.08	1029.22	-132.14	37.25	0.72	-0.29	9.39	0.81	-0.76	9.74	25	3	0	0	0	0	0	0	0	0
801154	28.08	1029.22	-132.14	37.25	0.54	-0.66	9.35	0.8	-0.78	9.74	25	3	0	0	0	0	0	0	0	0
801204	28.15	1029.31	-132.86	37.22	0.59	-0.35	9.37	0.79	-0.8	9.74	25	3	0	0	0	0	0	0	0	0
801254	28.15	1029.31	-132.86	37.22	0.58	-0.98	9.34	0.77	-0.83	9.73	25	3	0	0	0	0	0	0	0	0
801304	28.1	1029.21	-132.02	37.29	0.57	-0.78	9.3	0.76	-0.85	9.73	25	3	0	0	0	0	0	0	0	0
801354	28.1	1029.21	-132.02	37.29	0.46	-1.1	9.28	0.75	-0.87	9.73	25	3	0	0	0	0	0	0	0	0
801404	28.08	1029.18	-131.8	37.33	0.65	-1.05	9.31	0.73	-0.89	9.73	25	3	0	0	0	0	0	0	0	0
801454	28.08	1029.18	-131.8	37.33	0.67	-0.9	9.36	0.71	-0.92	9.73	25	3	0	0	0	0	0	0	0	0
801504	28.08	1029.16	-131.6	37.29	0.49	-0.8	9.3	0.69	-0.93	9.73	25	3	0	0	0	0	0	0	0	0
801554	28.08	1029.16	-131.6	37.29	0.55	-0.79	9.23	0.67	-0.95	9.73	25	3	0	0	0	0	0	0	0	0
801604	28.09	1029.17	-131.72	37.33	0.28	-1.1	9.25	0.64	-0.96	9.73	25	3	0	0	0	0	0	0	0	0
801654	28.09	1029.17	-131.72	37.33	0.24	-1.01	9.26	0.6	-0.98	9.73	25	3	0	0	0	0	0	0	0	0
801704	28.08	1029.15	-131.52	37.24	0.1	-1.11	9.24	0.56	-0.99	9.73	25	3	0	0	0	0	0	0	0	0
801754	28.08	1029.15	-131.52	37.24	-0.02	-1.13	9.19	0.5	-1.01	9.74	25	3	0	0	0	0	0	0	0	0
801804	28.09	1029.21	-132.01	37.2	0.05	-1.05	9.21	0.47	-1.02	9.74	25	3	0	0	0	0	0	0	0	0
801854	28.09	1029.21	-132.01	37.2	0.05	-1.01	9.25	0.43	-1.02	9.74	25	3	0	0	0	0	0	0	0	0
801904	28.09	1029.22	-132.11	37.2	0.07	-0.69	9.26	0.42	-1.01	9.74	25	3	0	0	0	0	0	0	0	0
801954	28.09	1029.22	-132.11	37.2	0.21	-0.65	9.28	0.41	-0.99	9.74	25	3	0	0	0	0	0	0	0	0
802004	28.07	1029.2	-131.94	37.21	0.17	-0.87	9.42	0.4	-0.97	9.74	25	3	0	0	0	0	0	0	0	0
802054	28.07	1029.2	-131.94	37.21	0.22	-0.49	9.37	0.39	-0.95	9.75	25	3	0	0	0	0	0	0	0	0
802104	28.16	1029.36	-133.29	37.26	0.31	-0.92	9.4	0.39	-0.92	9.75	25	3	0	0	0	0	0	0	0	0
802154	28.16	1029.36	-133.29	37.26	0.34	-0.71	9.44	0.39	-0.89	9.75	25	3	0	0	0	0	0	0	0	0
802204	28.17	1029.36	-133.31	37.27	0.3	-0.64	9.43	0.39	-0.86	9.76	25	3	0	0	0	0	0	0	0	0
802254	28.17	1029.36	-133.31	37.27	0.23	-0.7	9.41	0.39	-0.83	9.76	25	3	0	0	0	0	0	0	0	0
802304	28.17	1029.33	-133.06	37.27	0.47	-0.46	9.42	0.39	-0.8	9.76	25	3	0	0	0	0	0	0	0	0
802354	28.17	1029.33	-133.06	37.27	0.33	-0.52	9.45	0.39	-0.77	9.76	25	3	0	0	0	0	0	0	0	0
802404	28.13	1029.31	-132.84	37.12	0.44	-0.25	9.56	0.4	-0.74	9.77	25	3	0	0	0	0	0	0	0	0
802454	28.13	1029.31	-132.84	37.12	0.42	-0.15	9.53	0.4	-0.7	9.77	25	3	0	0	0	0	0	0	0	0
802504	28.15	1029.28	-132.65	37.24	0.37	-0.3	9.61	0.41	-0.65	9.77	25	3	0	0	0	0	0	0	0	0
802554	28.15	1029.28	-132.65	37.24	0.45	-0.22	9.65	0.42	-0.62	9.77	25	3	0	0	0	0	0	0	0	0
802604	28.13	1029.28	-132.6	37.3	0.51	-0.34	9.59	0.43	-0.58	9.77	25	3	0	0	0	0	0	0	0	0
802654	28.13	1029.28	-132.6	37.3	0.52	-0.38	9.65	0.43	-0.55	9.78	25	3	0	0	0	0	0	0	0	0
802704	28.1	1029.25	-132.37	37.22	0.47	-0.18	9.62	0.44	-0.53	9.78	25	3	0	0	0	0	0	0	0	0
802754	28.1	1029.25	-132.26	37.29	0.39	-0.28	9.6	0.44	-0.51	9.78	25	3	0	0	0	0	0	0	0	0
802804	28.15	1029.32	-132.93	37.29	0.39	-0.22	9.57	0.44	-0.51	9.78	25	3	0	0	0	0	0	0	0	0
802854	28.14	1029.3	-132.8	37.24	0.48	-0.26	9.6	0.44	-0.5	9.78	25	3	0	0	0	0	0	0	0	0
802904	28.14	1029.3	-132.8	37.24	0.61	-0.31	9.63	0.45	-0.5	9.78	25	3	0	0	0	0	0	0	0	0
802954	28.09	1029.25	-132.34	37.23	0.48	-0.45	9.62	0.45	-0.49	9.78	25	3	0	0	0	0	0	0	0	0
803004	28.09	1029.25	-132.34	37.23	0.54	-0.22	9.59	0.46	-0.49	9.78	25	3	0	0	0	0	0	0	0	0
