timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
744.676,27.96,1029.347,37.575,9.56,0.0,0.0,0.0,0.0,0.0
744.759,27.87,1029.234,37.557,9.54,0.0,0.0,0.0,0.0,0.0
744.843,27.89,1029.3,37.558,9.48,0.0,0.0,0.0,0.0,0.0
744.958,27.89,1029.299,37.558,9.51,0.0,0.0,0.0,0.0,0.0
745.067,27.89,1029.277,37.558,9.54,0.0,0.0,0.0,0.0,0.0
745.2,27.9,1029.267,37.559,9.49,0.0,0.0,0.0,0.0,0.0
745.255,27.91,1029.314,37.56,9.51,0.0,0.0,0.0,0.0,0.0
745.394,27.92,1029.309,37.549,9.56,0.0,0.0,0.0,0.0,0.0
745.53,27.93,1029.344,37.47,9.65,0.0,0.0,0.0,0.0,0.0
745.596,27.98,1029.375,37.588,9.63,0.0,0.0,0.0,0.0,0.0
745.706,27.9,1029.258,37.524,9.45,0.0,0.0,0.0,0.0,0.0
745.796,27.89,1029.205,37.535,9.53,0.0,0.0,0.0,0.0,0.0
745.906,27.89,1029.228,37.524,9.44,0.0,0.0,0.0,0.0,0.0
746.02,27.88,1029.191,37.602,9.49,0.0,0.0,0.0,0.0,0.0
746.114,27.88,1029.181,37.602,9.4,0.0,0.0,0.0,0.0,0.0
746.208,27.89,1029.234,37.615,9.28,0.0,0.0,0.0,0.0,0.0
746.353,27.91,1029.274,37.514,9.49,0.0,0.0,0.0,0.0,0.0
746.463,27.88,1029.187,37.466,9.38,0.0,0.0,0.0,0.0,0.0
746.545,27.98,1029.367,37.565,9.36,0.0,0.0,0.0,0.0,0.0
746.695,27.96,1029.337,37.53,9.46,0.0,0.0,0.0,0.0,0.0
746.769,27.95,1029.302,37.506,9.38,0.0,0.0,0.0,0.0,0.0
747.012,27.93,1029.267,37.527,9.41,0.0,0.0,0.0,0.0,0.0
747.124,27.97,1029.292,37.53,9.39,0.0,0.0,0.0,0.0,0.0
747.226,27.91,1029.266,37.525,9.42,0.0,0.0,0.0,0.0,0.0
747.314,27.94,1029.269,37.562,9.27,0.0,0.0,0.0,0.0,0.0
747.451,27.94,1029.287,37.539,9.13,0.0,0.0,0.0,0.0,0.0
747.496,27.94,1029.297,37.518,9.06,0.0,0.0,0.0,0.0,0.0
747.661,27.96,1029.322,37.564,9.3,0.0,0.0,0.0,0.0,0.0
747.746,27.99,1029.295,37.555,9.39,0.0,0.0,0.0,0.0,0.0
747.908,27.9,1029.177,37.536,9.27,0.0,0.0,0.0,0.0,0.0
748.044,27.99,1029.397,37.623,9.25,0.0,0.0,0.0,0.0,0.0
748.204,28.0,1029.313,37.498,9.41,0.0,0.0,0.0,0.0,0.0
748.244,27.9,1029.211,37.49,9.4,0.0,0.0,0.0,0.0,0.0
748.353,27.92,1029.229,37.504,9.47,0.0,0.0,0.0,0.0,0.0
748.458,27.93,1029.265,37.505,9.6,0.0,0.0,0.0,0.0,0.0
748.544,27.91,1029.232,37.559,9.53,0.0,0.0,0.0,0.0,0.0
748.712,27.9,1029.212,37.479,9.6,0.0,0.0,0.0,0.0,0.0
748.798,27.91,1029.241,37.548,9.61,0.0,0.0,0.0,0.0,0.0
748.912,28.0,1029.361,37.494,9.68,0.0,0.0,0.0,0.0,0.0
748.996,27.94,1029.264,37.528,9.66,0.0,0.0,0.0,0.0,0.0
749.124,27.95,1029.238,37.518,9.59,0.0,0.0,0.0,0.0,0.0
749.221,27.95,1029.232,37.483,9.65,0.0,0.0,0.0,0.0,0.0
749.407,27.92,1029.172,37.549,9.53,0.0,0.0,0.0,0.0,0.0
749.596,27.93,1029.206,37.607,9.28,0.0,0.0,0.0,0.0,0.0
749.661,27.93,1029.182,37.458,9.25,0.0,0.0,0.0,0.0,0.0
749.746,27.98,1029.282,37.542,9.22,0.0,0.0,0.0,0.0,0.0
749.853,27.99,1029.339,37.487,9.07,0.0,0.0,0.0,0.0,0.0
749.982,27.99,1029.361,37.498,9.13,0.0,0.0,0.0,0.0,0.0
750.054,28.01,1029.382,37.545,9.24,0.0,0.0,0.0,0.0,0.0
750.195,28.01,1029.372,37.522,9.17,0.0,0.0,0.0,0.0,0.0
750.308,28.01,1029.32,37.579,9.24,0.0,0.0,0.0,0.0,0.0
750.408,27.92,1029.19,37.436,9.43,0.0,0.0,0.0,0.0,0.0
750.498,27.94,1029.241,37.471,9.51,0.0,0.0,0.0,0.0,0.0
750.611,27.93,1029.255,37.517,9.45,0.0,0.0,0.0,0.0,0.0
750.698,27.91,1029.19,37.503,9.6,0.0,0.0,0.0,0.0,0.0
750.82,27.93,1029.229,37.504,9.65,0.0,0.0,0.0,0.0,0.0
750.908,27.93,1029.216,37.504,9.82,0.0,0.0,0.0,0.0,0.0
751.069,27.94,1029.279,37.493,9.75,0.0,0.0,0.0,0.0,0.0
751.269,27.96,1029.276,37.507,9.83,0.0,0.0,0.0,0.0,0.0
751.377,27.95,1029.246,37.528,9.86,0.0,0.0,0.0,0.0,0.0
751.445,27.95,1029.264,37.426,9.78,0.0,0.0,0.0,0.0,0.0
751.597,27.94,1029.237,37.54,9.68,0.0,0.0,0.0,0.0,0.0
751.696,27.93,1029.216,37.573,9.61,0.0,0.0,0.0,0.0,0.0
751.852,27.92,1029.172,37.436,9.55,0.0,0.0,0.0,0.0,0.0
751.907,28.0,1029.387,37.487,9.45,0.0,0.0,0.0,0.0,0.0
752.007,28.02,1029.372,37.557,9.54,0.0,0.0,0.0,0.0,0.0
752.132,28.02,1029.385,37.523,9.53,0.0,0.0,0.0,0.0,0.0
752.198,28.02,1029.38,37.534,9.21,0.0,0.0,0.0,0.0,0.0
752.301,28.0,1029.325,37.511,9.12,0.0,0.0,0.0,0.0,0.0
752.416,28.0,1029.31,37.521,8.97,0.0,0.0,0.0,0.0,0.0
752.548,28.0,1029.318,37.613,8.96,0.0,0.0,0.0,0.0,0.0
